city_pop,job,dob,trans_date,trans_time,amt,merchant,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day,customer_txn_count,avg_amt_per_customer,merchant_txn_count,gender_M,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
186422,483,2001-02-06,2023-01-13,16:34:57,5.29,160,1,5,10,83212,9,0,4,0,78.03,47.62,29.09,2004.78,51534.45,772819.89,3,13,22,40,21,49.51714285714285,111,False,False,False,False,False,True,False,False,False,False,False,False,False,False
264999,332,1991-06-24,2022-12-12,22:23:00,6.85,128,6,11,18,40737,10,0,0,0,17.14,11.07,9.56,3582.19,5424.23,736060.68,1,10,23,15,19,57.38157894736842,150,True,True,False,False,False,False,False,False,False,False,False,False,False,False
192805,316,1968-03-10,2023-02-10,21:11:03,52.53,126,4,7,15,61016,0,1,4,0,37.91,88.4,12.63,1575.95,18793.24,923537.72,1,3,21,3,9,51.16111111111111,176,True,False,False,False,False,False,False,True,False,False,False,False,False,False
49968,548,2003-04-13,2023-03-31,23:43:05,8.12,500,6,8,16,18549,16,0,4,0,64.16,64.81,9.25,2110.23,58989.6,200876.55,1,14,16,50,16,28.00375,139,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163415,335,1979-01-07,2023-03-05,15:09:22,184.1,45,1,2,8,44021,13,0,6,1,49.86,75.03,27.47,4635.74,78955.51,964975.6,5,9,10,24,6,83.29,161,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1577385,318,1975-09-10,2022-12-28,13:22:51,9.1,166,0,0,9,61367,7,0,2,0,86.52,59.65,34.8,1603.44,30707.02,866716.62,5,10,11,12,19,72.09947368421054,129,True,False,False,False,False,True,False,False,False,False,False,False,False,False
7240,508,1956-01-08,2022-07-23,11:10:58,5.41,108,6,11,16,42700,11,0,5,1,81.67,24.76,15.5,598.65,8822.35,1004257.22,6,15,15,48,6,41.92166666666667,82,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12977,595,1976-01-04,2022-11-17,18:04:49,3.08,451,4,4,11,45897,6,0,3,0,87.84,14.96,66.42,4170.48,45252.03,819172.25,3,13,15,36,21,87.33142857142857,143,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189948,370,1996-04-28,2022-12-18,19:06:08,130.92,223,4,7,15,79831,5,0,6,1,21.79,35.75,16.91,1327.74,25846.87,592569.59,0,11,22,20,4,60.08749999999999,119,False,False,False,False,False,True,False,False,False,False,False,False,False,False
13778,564,1983-03-04,2023-04-01,14:07:41,63.44,296,0,3,11,85457,4,0,5,1,67.74,72.16,32.34,4853.9,81180.91,537997.61,2,6,9,13,19,64.36315789473684,139,False,False,False,False,False,False,False,False,False,False,True,False,False,False
103927,589,1941-03-21,2022-07-07,08:03:51,43.82,196,5,8,13,35672,16,0,3,0,45.96,72.66,41.27,2934.31,9526.78,1084819.96,1,2,4,27,17,34.09470588235294,210,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2906700,223,2007-08-15,2022-12-09,20:21:36,51.91,2,5,10,17,66258,3,1,4,0,51.99,3.66,11.86,3347.27,6935.62,870448.49,5,5,12,5,20,28.2945,172,True,True,False,False,False,False,False,False,False,False,False,False,False,False
32558,487,1954-10-20,2022-09-25,08:29:01,1.09,545,0,5,14,63482,13,0,6,1,69.69,10.28,10.49,3548.72,74269.89,233604.49,5,13,23,44,7,47.57714285714286,185,True,False,False,False,False,False,False,False,False,False,False,False,True,False
21193,174,1982-11-08,2022-09-10,21:41:05,40.85,618,3,8,15,81798,2,1,5,1,17.06,61.36,57.55,2721.71,10177.67,638010.78,1,6,23,20,14,38.63071428571429,120,True,False,False,False,False,False,False,False,False,True,False,False,False,False
922,234,1993-06-30,2022-12-19,17:20:14,246.64,138,2,2,8,4925,15,0,0,0,59.06,40.65,19.21,474.71,84209.04,389981.19,2,12,22,29,7,52.895714285714284,117,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7183,588,1977-06-13,2023-02-03,21:29:42,44.99,187,3,7,16,8723,21,1,4,0,44.62,70.37,19.42,1183.03,12614.9,925748.86,3,13,23,37,18,66.67888888888889,191,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2264,422,1978-04-04,2023-01-22,13:11:48,65.61,481,1,2,10,47441,9,0,6,1,21.51,73.39,28.28,3597.76,17448.99,268117.63,3,7,15,47,10,66.789,194,True,False,False,False,False,False,True,False,False,False,False,False,False,False
30112,591,1963-10-07,2022-08-25,11:10:52,111.84,238,3,5,11,16986,1,1,3,0,58.4,54.26,50.27,1467.7,57220.0,558398.8,2,6,12,12,21,62.921904761904756,141,True,False,False,False,False,False,False,False,False,False,False,True,False,False
13606,236,1976-10-14,2022-12-30,19:48:06,6.83,344,5,7,17,76974,17,0,4,0,43.89,84.44,63.92,1308.57,31884.58,748554.81,4,14,14,34,5,7.5840000000000005,123,True,False,False,False,False,True,False,False,False,False,False,False,False,False
33396,115,1975-09-13,2023-04-08,22:10:13,196.5,551,5,9,17,85670,6,0,5,1,82.42,35.57,31.69,2543.28,54863.67,708916.33,6,10,13,40,20,121.6185,139,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3717,179,1987-02-10,2022-10-08,20:47:49,29.91,473,1,4,10,78880,18,0,5,1,43.17,42.68,41.92,2421.67,5231.24,1013331.16,0,15,15,30,29,73.70620689655172,200,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36784,446,1966-01-19,2022-12-11,13:43:59,41.37,350,0,1,10,80625,10,0,6,1,15.75,14.78,11.37,3543.51,98460.41,693469.99,7,13,22,36,15,53.634,136,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17330,314,1961-04-29,2022-08-16,01:46:17,61.55,414,5,6,15,5427,14,0,1,0,77.21,9.9,60.89,969.97,7424.86,957001.57,3,9,15,26,3,39.99333333333333,149,True,False,False,False,False,False,False,False,False,True,False,False,False,False
46083,270,2002-10-20,2022-10-15,17:12:14,5.77,409,5,8,13,31148,9,0,5,1,40.03,69.91,8.03,4349.66,84171.29,59112.34,7,15,15,21,23,29.2095652173913,215,True,False,False,False,False,False,False,False,False,False,False,False,True,False
145459,128,1977-01-23,2023-02-25,18:19:28,32.42,663,0,1,7,62521,1,1,5,1,53.18,45.65,2.87,4758.15,11595.99,1074910.09,4,10,15,50,13,57.473846153846154,185,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4946,14,1949-05-08,2022-06-25,02:51:59,46.99,29,0,1,9,51292,1,1,5,1,38.32,11.24,40.36,458.37,4043.17,1038680.22,0,10,14,16,11,59.156363636363636,186,True,False,False,False,True,False,False,False,False,False,False,False,False,False
98078,164,1952-08-18,2022-08-21,04:44:19,14.63,222,2,4,10,15271,14,0,6,1,33.39,66.27,65.95,3938.06,32211.05,239080.71,1,8,20,38,13,154.07076923076923,132,False,False,False,False,False,False,False,False,False,True,False,False,False,False
697385,623,1983-11-11,2022-06-26,08:49:02,1.46,550,1,3,11,17564,21,1,6,1,1.25,1.35,46.42,142.56,16484.79,1095595.1,4,4,9,20,22,63.25409090909091,168,False,False,False,False,True,False,False,False,False,False,False,False,False,False
47852,101,1951-11-18,2022-06-14,00:24:45,103.91,330,4,6,16,31271,23,1,1,0,79.88,84.62,51.24,3132.5,37594.3,438909.22,1,6,6,37,12,70.26666666666667,95,True,False,False,True,False,False,False,False,False,False,False,False,False,False
11497,368,1929-04-23,2022-11-01,22:03:09,866.26,627,4,8,13,71896,8,0,1,0,64.98,27.14,8.58,4697.09,22418.62,645947.63,0,10,12,25,19,95.57315789473685,197,True,False,False,False,False,False,False,False,False,False,False,False,True,False
50944,75,1986-09-15,2022-10-13,20:07:04,92.42,429,3,4,14,70847,3,1,3,0,62.79,43.55,37.06,4789.59,56613.71,312596.22,6,11,19,24,15,54.940000000000005,194,False,False,False,False,False,False,False,False,False,False,False,False,True,False
39898,44,1965-01-01,2022-07-30,04:41:38,12.48,355,5,10,17,67443,15,0,5,1,34.46,54.51,48.79,1697.64,19475.74,672256.17,7,12,22,42,14,43.45428571428572,95,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20735,379,1968-03-14,2022-05-20,05:27:48,163.44,43,3,3,9,9049,5,0,4,0,53.87,72.78,26.34,4137.99,73372.84,1074090.77,6,10,15,24,15,54.462666666666664,178,False,False,True,False,False,False,False,False,False,False,False,False,False,False
15472,20,1963-10-04,2023-01-21,21:41:44,5.25,364,3,6,13,27627,6,0,5,1,81.98,51.63,41.23,3278.64,75140.93,241588.78,4,5,11,31,12,48.69,190,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16305,581,1959-05-03,2022-12-26,23:47:51,95.18,672,4,9,14,71257,8,0,0,0,48.78,37.17,10.6,4905.56,43094.66,1083000.05,4,6,12,7,9,95.46,196,True,False,False,False,False,False,True,False,False,False,False,False,False,False
68059,323,1985-02-24,2023-03-03,21:18:31,99.27,122,4,8,16,42864,21,1,4,0,12.58,80.33,25.22,3165.63,95346.68,868431.05,5,6,6,43,28,72.59428571428572,182,False,False,False,False,False,False,False,True,False,False,False,False,False,False
498,618,2000-05-20,2022-12-20,16:37:14,137.49,49,3,8,15,13904,12,0,1,0,69.66,1.54,21.87,4917.61,76261.82,392425.12,3,14,18,50,32,71.898125,141,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2383912,48,2001-04-03,2022-08-07,20:17:42,7.55,661,5,5,11,43234,15,0,6,1,8.09,75.63,13.56,3198.51,75870.12,393891.7,4,11,13,44,14,43.589285714285715,105,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1526206,574,1929-02-21,2022-05-14,11:54:04,13.24,77,5,6,12,7460,8,0,5,1,60.82,86.28,49.08,4068.38,8269.52,260910.24,1,8,15,33,14,56.01142857142857,170,False,False,True,False,False,False,False,False,False,False,False,False,False,False
91595,75,1996-08-17,2022-07-02,01:29:52,55.53,308,3,7,13,69761,11,0,5,1,45.93,13.71,45.79,2923.23,71664.36,258832.27,4,11,15,19,11,39.165454545454544,191,True,False,False,False,True,False,False,False,False,False,False,False,False,False
83727,138,1967-09-10,2022-06-04,08:02:33,4.96,273,0,1,10,60329,21,1,5,1,42.59,3.13,47.97,3189.65,15453.49,79141.26,3,11,23,50,11,78.53454545454545,162,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24356,199,1961-05-22,2022-09-26,07:50:49,5.84,467,1,4,11,83607,20,0,0,0,37.92,12.47,49.91,4485.82,47523.21,46121.08,4,12,15,22,18,62.36666666666666,184,False,False,False,False,False,False,False,False,False,False,False,False,True,False
795220,121,1969-02-24,2023-05-06,13:11:11,134.59,544,2,2,7,5632,9,0,5,1,7.51,22.64,11.31,1970.12,99865.87,480972.89,0,2,12,38,15,66.42,63,True,False,False,False,False,False,False,False,False,False,False,False,False,True
63898,229,1975-06-13,2022-12-19,15:47:11,27.41,102,4,7,12,62900,22,1,0,0,38.64,38.88,21.31,1823.14,92667.13,1046969.89,3,12,16,12,26,87.0673076923077,126,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1595797,224,1982-08-07,2022-12-18,22:05:30,6.16,532,6,11,20,35580,12,0,6,1,11.17,77.65,37.17,4407.95,15720.49,561260.58,4,8,23,31,28,93.86749999999999,125,False,False,False,False,False,True,False,False,False,False,False,False,False,False
219752,15,1983-12-24,2023-04-10,20:53:33,2.81,433,0,5,13,10773,18,0,0,0,52.98,60.95,63.1,4991.64,84445.62,113774.17,0,14,22,16,28,65.56321428571428,147,True,False,False,False,False,False,False,False,False,False,True,False,False,False
9317,128,1985-05-27,2023-03-25,13:28:23,14.02,612,5,7,12,71704,4,0,5,1,69.57,48.17,46.24,3426.71,7033.4,677315.24,4,9,19,30,17,67.55352941176471,185,True,False,False,False,False,False,False,True,False,False,False,False,False,False
493806,422,1983-11-15,2022-07-02,09:37:51,8.98,570,0,2,8,62597,7,0,5,1,72.93,50.25,40.66,1356.67,39916.32,595125.47,5,12,22,21,9,30.215555555555554,201,True,False,False,False,True,False,False,False,False,False,False,False,False,False
23304,589,2003-10-10,2022-09-01,15:02:53,4.45,510,3,6,13,8157,6,0,3,0,56.02,27.86,50.32,4228.86,85721.25,1097137.08,5,7,20,14,21,73.0552380952381,155,True,False,False,False,False,False,False,False,False,False,False,True,False,False
3846,323,1981-10-25,2022-07-29,04:55:59,61.73,404,1,2,11,42394,6,0,4,0,83.48,76.66,16.89,188.28,32175.64,769856.75,5,5,5,48,14,87.93857142857142,134,False,False,False,False,False,False,False,False,False,True,False,False,False,False
843,319,1953-11-18,2022-12-29,22:58:11,40.88,456,5,10,17,17517,1,1,3,0,58.62,33.89,19.11,4709.71,63843.27,513160.04,7,7,21,29,14,71.10571428571428,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24108,386,1977-07-16,2022-11-30,14:00:21,17.1,317,2,2,12,61901,23,1,2,0,10.12,76.42,47.2,569.58,77424.78,918891.28,0,8,13,21,20,56.4015,133,True,False,False,False,False,False,False,False,False,False,False,False,False,False
66646,247,1954-03-10,2022-10-01,10:04:31,20.32,467,0,3,13,13333,20,0,5,1,73.04,54.42,25.74,3262.93,84640.62,677073.93,6,12,23,15,17,57.21235294117647,184,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2504700,283,1986-08-31,2022-09-26,14:42:53,339.06,473,3,6,11,8362,15,0,0,0,47.27,46.67,39.38,861.8,59665.39,486431.69,3,5,22,42,30,78.76166666666667,200,False,False,False,False,False,False,False,False,False,False,False,False,True,False
479994,525,1987-05-10,2023-03-05,13:18:07,12.16,7,0,3,13,59568,3,1,6,1,45.17,34.95,19.04,4547.21,40182.73,447774.3,7,9,13,12,20,37.9495,176,True,False,False,False,False,False,True,False,False,False,False,False,False,False
92106,154,1984-06-22,2023-01-28,19:45:38,4.16,614,6,11,20,3982,15,0,5,1,10.19,70.45,43.41,1828.69,65624.4,422187.2,7,8,20,15,25,50.2676,177,True,False,False,False,False,False,True,False,False,False,False,False,False,False
471952,624,2004-05-07,2022-09-15,17:18:41,36.95,571,3,3,9,70239,15,0,3,0,25.88,49.72,54.09,521.27,14265.68,580304.37,4,7,11,33,17,65.17117647058824,271,False,False,False,False,False,False,False,False,False,False,False,True,False,False
31587,23,1993-09-04,2022-09-22,14:05:32,122.66,189,1,3,10,70600,18,0,3,0,40.38,40.45,41.44,3771.3,99937.3,168905.3,5,11,15,37,18,41.89333333333334,155,True,False,False,False,False,False,False,False,False,False,False,True,False,False
23407,250,1997-04-21,2022-07-05,07:04:58,80.92,217,5,7,16,2171,16,0,1,0,69.17,35.12,62.36,1942.5,25754.11,968470.91,4,4,8,13,12,48.95416666666667,187,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2906700,593,2003-06-13,2023-01-04,19:01:51,8.77,258,0,0,7,15748,3,1,2,0,51.82,46.33,17.23,3162.78,12044.28,848576.51,4,10,19,45,41,38.18463414634146,114,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14572,481,1962-12-23,2023-01-17,20:14:11,11.5,322,1,5,14,17614,9,0,1,0,3.85,67.94,47.74,4628.99,15097.24,83260.28,7,8,23,26,14,22.53,176,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8467,612,1991-03-02,2023-01-19,19:10:04,1.36,89,3,4,9,15848,16,0,3,0,48.89,26.17,26.19,413.59,50775.85,71405.91,0,1,5,21,21,38.29095238095238,189,True,False,False,False,False,False,True,False,False,False,False,False,False,False
14117,23,1958-06-27,2023-04-09,15:35:42,87.59,422,3,4,12,37731,7,0,6,1,10.84,78.65,56.9,2085.63,79939.05,471931.25,6,13,20,45,10,52.689,119,True,False,False,False,False,False,False,False,False,False,True,False,False,False
13212,121,1983-05-12,2022-12-17,16:53:38,17.28,166,2,6,12,66740,12,0,5,1,86.76,44.63,5.51,2808.75,54272.9,494230.37,2,5,5,41,16,112.48249999999999,129,False,False,False,False,False,True,False,False,False,False,False,False,False,False
89275,265,1983-06-13,2022-09-04,12:14:07,14.35,298,1,1,7,4464,5,0,6,1,48.65,83.06,69.52,4738.34,87261.17,578039.87,3,10,10,29,11,64.56727272727272,143,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15222,65,1968-08-18,2022-07-06,02:09:43,362.0,645,0,0,6,86384,20,0,2,0,45.88,17.85,54.94,3421.38,69137.14,149348.1,7,12,16,20,10,209.01399999999998,198,False,False,False,False,True,False,False,False,False,False,False,False,False,False
201862,630,1971-04-04,2022-09-17,00:03:12,88.96,462,0,4,12,16249,15,0,5,1,75.82,53.12,5.55,663.57,34422.3,138451.65,3,3,13,27,16,72.096875,192,False,False,False,False,False,False,False,False,False,False,False,False,True,False
75364,480,1998-07-02,2022-09-16,16:48:21,2.17,304,4,8,13,79587,17,0,4,0,61.57,20.81,34.2,4087.06,79483.24,56790.73,2,14,17,50,25,64.18520000000001,133,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2033,108,1961-08-27,2022-07-08,10:40:44,2.65,329,0,4,13,71376,6,0,4,0,30.84,30.16,62.22,2440.07,6607.74,844433.44,2,7,18,43,5,39.63,171,True,False,False,False,True,False,False,False,False,False,False,False,False,False
45700,494,1969-03-16,2022-09-13,11:09:31,7.89,627,0,1,8,41668,9,0,1,0,14.67,74.34,13.3,3798.32,36406.11,338016.43,4,5,11,42,6,35.255,197,True,False,False,False,False,False,False,False,False,False,False,False,True,False
115525,215,1978-09-14,2022-12-20,17:12:13,1.23,611,2,4,13,33548,23,1,1,0,13.39,51.52,62.15,2743.31,79458.44,531026.06,4,15,17,22,13,57.45692307692308,135,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3333,511,1974-04-18,2022-11-27,23:17:55,170.59,666,1,6,11,45857,2,1,6,1,56.94,87.89,46.58,2004.34,7968.07,557626.14,2,13,15,36,17,61.51529411764706,146,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312922,275,1965-03-02,2022-08-21,01:52:07,35.25,265,0,2,7,1308,13,0,6,1,74.3,49.32,47.87,347.09,57893.66,343844.25,5,8,23,27,19,64.02736842105263,131,False,False,False,False,False,False,False,False,False,True,False,False,False,False
57780,177,1976-08-24,2023-01-04,18:29:48,72.87,364,4,9,14,81443,21,1,2,0,87.64,67.88,6.17,1422.15,62202.37,502796.8,6,11,21,25,26,65.0473076923077,190,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20478,390,1976-08-06,2022-06-12,10:41:34,2.04,12,0,0,9,66177,23,1,6,1,22.86,86.87,9.62,2080.82,39815.44,494850.35,6,11,15,36,28,71.80392857142857,194,False,False,False,False,True,False,False,False,False,False,False,False,False,False
72079,193,1985-04-07,2022-07-12,01:28:30,53.31,466,2,7,12,47139,16,0,1,0,57.85,28.24,11.43,2899.33,23113.21,391004.33,4,9,18,9,9,35.71,201,True,False,False,False,True,False,False,False,False,False,False,False,False,False
87116,423,1954-03-06,2022-12-31,15:13:53,44.76,614,2,4,9,39,4,0,5,1,12.55,76.24,62.9,859.18,81902.82,681617.54,1,10,23,38,16,43.339375,177,True,False,False,False,False,False,True,False,False,False,False,False,False,False
17020,209,1965-12-26,2022-06-24,11:10:59,11.08,268,4,9,16,50197,11,0,4,0,88.61,27.33,19.18,2659.18,91991.51,126344.74,0,4,19,18,10,45.854,194,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1241364,443,1963-06-21,2022-12-06,22:30:05,1.91,368,2,6,13,45231,23,1,1,0,48.56,78.9,8.57,3389.86,51874.68,1048326.7,1,14,22,36,2,1.885,140,True,True,False,False,False,False,False,False,False,False,False,False,False,False
5721,495,1987-12-13,2022-05-08,06:56:05,66.88,463,1,6,16,18982,1,1,6,1,85.88,75.4,9.84,4700.72,20669.72,387717.71,0,2,5,18,16,91.55875,158,True,False,True,False,False,False,False,False,False,False,False,False,False,False
18777,226,1959-12-15,2022-05-27,09:09:16,66.33,285,2,5,15,17483,21,1,4,0,52.75,75.91,4.91,902.36,40281.74,492023.6,3,8,15,17,6,31.56833333333333,182,False,False,True,False,False,False,False,False,False,False,False,False,False,False
42791,487,1994-02-15,2022-06-03,05:48:07,5.56,508,4,5,11,2515,14,0,4,0,83.62,14.73,25.79,2718.15,39550.21,946851.9,3,14,20,35,17,29.131764705882354,184,True,False,True,False,False,False,False,False,False,False,False,False,False,False
29305,346,1991-05-17,2023-03-19,14:51:12,57.26,565,0,1,9,85965,3,1,6,1,54.09,66.65,32.56,3074.87,90521.57,709776.27,2,13,13,22,21,74.84857142857143,161,True,False,False,False,False,False,False,True,False,False,False,False,False,False
119595,343,1965-06-26,2023-02-08,03:03:20,261.16,588,1,2,9,53464,12,0,2,0,33.24,9.14,43.14,878.41,70977.4,1057785.49,3,3,3,41,11,86.29545454545455,90,False,False,False,True,False,False,False,False,False,False,False,False,False,False
